competition,season,referee,red_card_home,red_card_away,total_red_card_1t,total_red_card_2t,total_red_card_match,total_yel_card_home,total_yel_card_away,total_yel_card_match,total_yel_card_1t,total_yel_card_2t,total_first_yel_card,total_first_yel_card_home,total_first_yel_card_away,total_second_yel_card,total_second_yel_card_home,total_second_yel_card_away,total_expulsions,total_tackle,total_fk_foul,total_penalty_match,total_hand_ball,total_fouls_home,total_fouls_away,total_fouls_match,foul_per_tackle,fk_per_tackle
french_ligue_1,2019/2020,Benoît Millot,0.0,0.0,0.0,0.0,0.0,3.0,3.2,6.2,2.0,4.2,6.1,3.0,3.1,0.1,0.0,0.1,0.1,36.4,24.0,0.2,1.8,13.5,12.3,25.8,0.7179261012706915,0.6665711476264731
french_ligue_1,2019/2020,Clément Turpin,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.5833333333333333,3.25,1.3333333333333333,1.9166666666666667,3.25,1.6666666666666667,1.5833333333333333,0.0,0.0,0.0,0.0,36.0,23.25,0.25,1.5833333333333333,13.0,11.833333333333334,24.833333333333332,0.7240757213499206,0.6769492099722614
french_ligue_1,2019/2020,Eric Wattellier,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,1.5,1.25,2.75,1.0833333333333333,1.6666666666666667,2.6666666666666665,1.5,1.1666666666666667,0.08333333333333333,0.0,0.08333333333333333,0.25,35.416666666666664,21.0,0.5,1.4166666666666667,10.083333333333334,12.333333333333334,22.416666666666668,0.63734785339023,0.5975237803089645
french_ligue_1,2019/2020,Florent Batta,0.0,0.0,0.0,0.0,0.0,1.5,1.4166666666666667,2.9166666666666665,0.75,2.1666666666666665,2.8333333333333335,1.5,1.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,32.25,27.833333333333332,0.5,1.9166666666666667,14.5,15.25,29.75,0.9555630707126991,0.8862153207514134
french_ligue_1,2019/2020,Frank Schneider,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,1.9285714285714286,2.0714285714285716,4.0,1.5714285714285714,2.4285714285714284,3.9285714285714284,1.9285714285714286,2.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,35.5,25.714285714285715,0.5714285714285714,2.0,15.071428571428571,12.642857142857142,27.714285714285715,0.7905272622815724,0.7325768738981903
french_ligue_1,2019/2020,François Letexier,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,2.357142857142857,2.357142857142857,4.714285714285714,1.7142857142857142,3.0,4.428571428571429,2.2142857142857144,2.2142857142857144,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,33.642857142857146,25.428571428571427,0.2857142857142857,2.142857142857143,14.071428571428571,13.5,27.571428571428573,0.8683917975934783,0.8008104477852376
french_ligue_1,2019/2020,Hakim Ben El Hadj,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,2.2,3.933333333333333,0.9333333333333333,3.0,3.8666666666666667,1.7333333333333334,2.1333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,33.6,27.133333333333333,0.2,1.8,14.066666666666666,14.866666666666667,28.933333333333334,0.9260535104827066,0.8664234775180333
french_ligue_1,2019/2020,Jeremie Pignard,0.08333333333333333,0.16666666666666666,0.0,0.25,0.25,1.3333333333333333,1.5833333333333333,2.9166666666666665,1.1666666666666667,1.75,2.8333333333333335,1.3333333333333333,1.5,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,32.833333333333336,20.833333333333332,0.25,0.9166666666666666,11.333333333333334,10.416666666666666,21.75,0.695105771277943,0.6680855569209405
french_ligue_1,2019/2020,Jeremy Stinat,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,1.75,1.5833333333333333,3.3333333333333335,1.4166666666666667,1.9166666666666667,3.25,1.75,1.5,0.08333333333333333,0.0,0.08333333333333333,0.25,34.833333333333336,23.166666666666668,0.3333333333333333,2.6666666666666665,12.5,13.333333333333334,25.833333333333332,0.775641451110483,0.6911924321786674
french_ligue_1,2019/2020,Jerome Brisard,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,1.6428571428571428,1.9285714285714286,3.5714285714285716,1.5,2.0714285714285716,3.4285714285714284,1.5714285714285714,1.8571428571428572,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.2857142857142857,34.142857142857146,24.5,0.35714285714285715,1.4285714285714286,12.714285714285714,13.214285714285714,25.928571428571427,0.7828240195348822,0.7412169698744513
french_ligue_1,2019/2020,Jerome Miguelgorry,0.5,0.0,0.25,0.25,0.5,1.5,1.75,3.25,1.25,2.0,3.0,1.5,1.5,0.25,0.0,0.25,0.75,34.25,24.5,0.25,2.5,13.75,13.25,27.0,0.825837671100829,0.7525843454790823
french_ligue_1,2019/2020,Johan Hamel,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,1.3571428571428572,1.8571428571428572,3.2142857142857144,1.1428571428571428,2.0714285714285716,3.2142857142857144,1.3571428571428572,1.8571428571428572,0.0,0.0,0.0,0.07142857142857142,36.714285714285715,24.857142857142858,0.35714285714285715,2.0,12.357142857142858,14.5,26.857142857142858,0.7481693817909771,0.6944937530112119
french_ligue_1,2019/2020,Karim Abed,0.0,0.25,0.08333333333333333,0.16666666666666666,0.25,1.6666666666666667,1.5,3.1666666666666665,1.25,1.9166666666666667,3.0,1.5,1.5,0.16666666666666666,0.16666666666666666,0.0,0.4166666666666667,36.916666666666664,20.833333333333332,0.08333333333333333,2.75,12.083333333333334,11.5,23.583333333333332,0.6603307374319457,0.5859916386739891
french_ligue_1,2019/2020,Mikael Lesage,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.3076923076923077,2.1538461538461537,2.1538461538461537,4.3076923076923075,1.5384615384615385,2.769230769230769,4.230769230769231,2.1538461538461537,2.076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.38461538461538464,35.15384615384615,24.153846153846153,0.23076923076923078,1.4615384615384615,12.23076923076923,13.384615384615385,25.615384615384617,0.7615421900302735,0.7190363681364178
french_ligue_1,2019/2020,Olivier Thual,0.1,0.0,0.1,0.0,0.1,1.0,1.7,2.7,0.8,1.9,2.5,0.9,1.6,0.2,0.1,0.1,0.3,37.5,26.6,0.4,1.4,14.6,13.4,28.0,0.7606373514854037,0.7215009454140906
french_ligue_1,2019/2020,Ruddy Buquet,0.125,0.0,0.125,0.0,0.125,1.5625,1.75,3.3125,1.8125,1.5,3.1875,1.5,1.6875,0.125,0.0625,0.0625,0.25,38.1875,19.75,0.25,0.9375,11.0,9.6875,20.6875,0.5613240148277993,0.5363442908215278
french_ligue_1,2019/2020,Stéphanie Frappart,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,1.1818181818181819,2.6363636363636362,3.8181818181818183,1.3636363636363635,2.4545454545454546,3.8181818181818183,1.1818181818181819,2.6363636363636362,0.0,0.0,0.0,0.09090909090909091,35.81818181818182,22.181818181818183,0.2727272727272727,2.1818181818181817,12.545454545454545,11.818181818181818,24.363636363636363,0.6996571192421602,0.6343448989066818
french_ligue_1,2019/2020,Thomas Leonard,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.4285714285714284,4.0,1.6428571428571428,2.357142857142857,3.857142857142857,1.5,2.357142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,34.42857142857143,24.214285714285715,0.2857142857142857,1.4285714285714286,12.357142857142858,13.285714285714286,25.642857142857142,0.7712121761857583,0.7288050778143885
french_ligue_1,2019/2020,Willy Delajod,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,2.2666666666666666,2.0,4.266666666666667,1.8,2.466666666666667,4.2,2.2,2.0,0.06666666666666667,0.06666666666666667,0.0,0.2,37.0,26.866666666666667,0.5333333333333333,1.5333333333333334,13.666666666666666,14.733333333333333,28.4,0.7894512001267688,0.7461735307712155
french_ligue_1,2020/2021,Amaury Delerue,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,2.7333333333333334,2.6,5.333333333333333,1.8666666666666667,3.466666666666667,5.2,2.7333333333333334,2.466666666666667,0.13333333333333333,0.0,0.13333333333333333,0.26666666666666666,33.6,24.0,0.13333333333333333,1.5333333333333334,12.266666666666667,13.266666666666667,25.533333333333335,0.7794964531125206,0.7309375182392761
french_ligue_1,2020/2021,Antony Gautier,0.0,0.1875,0.0625,0.125,0.1875,1.1875,1.625,2.8125,1.0625,1.75,2.8125,1.1875,1.625,0.0,0.0,0.0,0.1875,34.125,25.0,0.375,1.3125,13.0625,13.25,26.3125,0.8196953158020691,0.7812558542007964
french_ligue_1,2020/2021,Aurélien Petit,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,2.1333333333333333,2.0,4.133333333333334,1.4,2.7333333333333334,4.066666666666666,2.1333333333333333,1.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,33.266666666666666,26.733333333333334,0.7333333333333333,1.0,12.666666666666666,15.066666666666666,27.733333333333334,0.8737387763282903,0.8429023928128788
french_ligue_1,2020/2021,Bastien Dechepy,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857,1.9285714285714286,1.5714285714285714,3.5,1.1428571428571428,2.357142857142857,3.5,1.9285714285714286,1.5714285714285714,0.0,0.0,0.0,0.2857142857142857,32.357142857142854,27.0,0.42857142857142855,2.0,14.642857142857142,14.357142857142858,29.0,0.9254586171351519,0.861323813417342
french_ligue_1,2020/2021,Benoît Bastien,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.3157894736842105,2.473684210526316,1.5263157894736843,4.0,1.2105263157894737,2.789473684210526,3.8421052631578947,2.3684210526315788,1.4736842105263157,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.47368421052631576,32.10526315789474,24.31578947368421,0.3157894736842105,0.8421052631578947,12.631578947368421,12.526315789473685,25.157894736842106,0.8277498190605277,0.7997350961143116
french_ligue_1,2020/2021,Benoît Millot,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,2.111111111111111,2.3333333333333335,4.444444444444445,1.6666666666666667,2.7777777777777777,4.333333333333333,2.111111111111111,2.2222222222222223,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,31.61111111111111,24.166666666666668,0.7222222222222222,1.6111111111111112,11.777777777777779,14.0,25.77777777777778,0.8994088282084873,0.8425200048825364
french_ligue_1,2020/2021,Clément Turpin,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.2777777777777778,1.6666666666666667,1.7222222222222223,3.388888888888889,1.4444444444444444,1.9444444444444444,3.1666666666666665,1.5555555555555556,1.6111111111111112,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,31.77777777777778,25.333333333333332,0.5555555555555556,1.2222222222222223,12.055555555555555,14.5,26.555555555555557,0.8834265570327823,0.8428747125561219
french_ligue_1,2020/2021,Eric Wattellier,0.0,0.0,0.0,0.0,0.0,1.2941176470588236,1.2941176470588236,2.588235294117647,0.8823529411764706,1.7058823529411764,2.5294117647058822,1.2352941176470589,1.2941176470588236,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,33.35294117647059,23.352941176470587,0.4117647058823529,1.0,11.117647058823529,13.235294117647058,24.352941176470587,0.7400470796794338,0.7081393106221358
french_ligue_1,2020/2021,Florent Batta,0.0,0.0,0.0,0.0,0.0,2.4,1.9333333333333333,4.333333333333333,1.8,2.533333333333333,4.266666666666667,2.3333333333333335,1.9333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,35.2,28.666666666666668,0.3333333333333333,1.8,16.466666666666665,14.0,30.466666666666665,0.8950256218084436,0.841522044016985
french_ligue_1,2020/2021,Frank Schneider,0.125,0.0,0.0625,0.0625,0.125,1.875,2.375,4.25,1.8125,2.4375,4.125,1.8125,2.3125,0.125,0.0625,0.0625,0.25,30.8125,24.125,0.625,1.25,13.4375,11.9375,25.375,0.8920317569606393,0.8407184407405689
french_ligue_1,2020/2021,François Letexier,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.17647058823529413,2.0,2.235294117647059,4.235294117647059,1.1764705882352942,3.0588235294117645,4.117647058823529,1.9411764705882353,2.176470588235294,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.29411764705882354,33.705882352941174,25.705882352941178,0.5294117647058824,1.2352941176470589,14.823529411764707,12.117647058823529,26.941176470588236,0.8392184217049977,0.7992544143027179
french_ligue_1,2020/2021,Hakim Ben El Hadj,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,2.0,1.588235294117647,3.588235294117647,0.9411764705882353,2.6470588235294117,3.5294117647058822,1.9411764705882353,1.588235294117647,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,29.764705882352942,23.470588235294116,0.35294117647058826,1.7058823529411764,11.588235294117647,13.588235294117647,25.176470588235293,0.8869787682276791,0.8292555325990242
french_ligue_1,2020/2021,Jeremie Pignard,0.11764705882352941,0.11764705882352941,0.0,0.23529411764705882,0.23529411764705882,2.3529411764705883,2.0,4.352941176470588,1.9411764705882353,2.411764705882353,4.294117647058823,2.2941176470588234,2.0,0.058823529411764705,0.058823529411764705,0.0,0.29411764705882354,34.35294117647059,21.235294117647058,0.23529411764705882,1.4705882352941178,11.0,11.705882352941176,22.705882352941178,0.6858872340070453,0.6410072064114951
french_ligue_1,2020/2021,Jeremy Stinat,0.0,0.0,0.0,0.0,0.0,2.466666666666667,2.2666666666666666,4.733333333333333,2.1333333333333333,2.6,4.666666666666667,2.466666666666667,2.2,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,34.13333333333333,24.866666666666667,0.6,1.0666666666666667,12.466666666666667,13.466666666666667,25.933333333333334,0.7990201115689908,0.7674978837650196
french_ligue_1,2020/2021,Jerome Brisard,0.15,0.3,0.05,0.4,0.45,1.9,1.95,3.85,1.65,2.2,3.75,1.85,1.9,0.1,0.05,0.05,0.55,29.2,23.7,0.55,1.35,13.2,11.85,25.05,0.9146843632380189,0.8653122604803333
french_ligue_1,2020/2021,Jerome Miguelgorry,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,2.066666666666667,2.0,4.066666666666666,1.6666666666666667,2.4,4.066666666666666,2.066666666666667,2.0,0.0,0.0,0.0,0.06666666666666667,30.466666666666665,25.0,0.26666666666666666,1.8,13.066666666666666,13.733333333333333,26.8,0.9471850313270884,0.8850843347912555
french_ligue_1,2020/2021,Johan Hamel,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.23529411764705882,1.6470588235294117,2.176470588235294,3.823529411764706,1.2352941176470589,2.588235294117647,3.764705882352941,1.6470588235294117,2.1176470588235294,0.058823529411764705,0.0,0.058823529411764705,0.29411764705882354,35.1764705882353,25.88235294117647,0.5882352941176471,1.6470588235294117,12.588235294117647,14.941176470588236,27.529411764705884,0.8320757002486506,0.7788144326816537
french_ligue_1,2020/2021,Karim Abed,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,2.0714285714285716,2.0714285714285716,4.142857142857143,1.1428571428571428,3.0,3.9285714285714284,2.0,1.9285714285714286,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.5,34.214285714285715,25.714285714285715,0.35714285714285715,1.5,13.642857142857142,13.571428571428571,27.214285714285715,0.8145727872776193,0.7692893510803175
french_ligue_1,2020/2021,Mikael Lesage,0.10526315789473684,0.0,0.0,0.10526315789473684,0.10526315789473684,1.894736842105263,1.8421052631578947,3.736842105263158,1.7894736842105263,1.9473684210526316,3.6315789473684212,1.8421052631578947,1.7894736842105263,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.21052631578947367,33.89473684210526,21.31578947368421,0.47368421052631576,1.6842105263157894,11.0,12.0,23.0,0.6841559413812022,0.6360512806129056
french_ligue_1,2020/2021,Ruddy Buquet,0.0,0.05,0.0,0.05,0.05,1.65,2.05,3.7,1.75,1.95,3.65,1.65,2.0,0.05,0.0,0.05,0.1,34.45,21.25,0.3,1.1,12.15,10.2,22.35,0.6716705738617449,0.6383456146124364
french_ligue_1,2020/2021,Stéphanie Frappart,0.0,0.0625,0.0625,0.0,0.0625,2.125,1.875,4.0,1.625,2.375,4.0,2.125,1.875,0.0,0.0,0.0,0.0625,34.375,22.8125,0.125,0.875,11.1875,12.5,23.6875,0.7205006850701652,0.6965023258973874
french_ligue_1,2020/2021,Thomas Leonard,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,2.3333333333333335,1.5833333333333333,3.9166666666666665,1.5,2.4166666666666665,3.8333333333333335,2.25,1.5833333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,36.25,21.083333333333332,0.08333333333333333,0.8333333333333334,10.416666666666666,11.5,21.916666666666668,0.6209837037661875,0.5987227566932104
french_ligue_1,2020/2021,Willy Delajod,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.16666666666666666,0.5555555555555556,1.8333333333333333,2.111111111111111,3.9444444444444446,1.5,2.4444444444444446,3.8333333333333335,1.7222222222222223,2.111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,33.611111111111114,23.77777777777778,0.4444444444444444,1.4444444444444444,12.777777777777779,12.444444444444445,25.22222222222222,0.7990105354352177,0.7519538198152839
french_ligue_1,2021/2022,Amaury Delerue,0.0,0.0,0.0,0.0,0.0,1.25,4.0,5.25,2.5,2.75,5.125,1.25,3.875,0.125,0.0,0.125,0.125,41.375,22.125,0.375,0.625,14.0,8.75,22.75,0.5637075680553941,0.5459109252587513
french_ligue_1,2021/2022,Antony Gautier,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.5714285714285714,2.142857142857143,0.7142857142857143,1.4285714285714286,2.0,0.5714285714285714,1.4285714285714286,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,39.42857142857143,19.714285714285715,0.14285714285714285,0.5714285714285714,10.714285714285714,9.571428571428571,20.285714285714285,0.5352160889870802,0.5205674389311037
french_ligue_1,2021/2022,António Nobre,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,12.0,8.0,20.0,0.6666666666666666,0.6666666666666666
french_ligue_1,2021/2022,Bastien Dechepy,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,2.8333333333333335,3.8333333333333335,1.3333333333333333,2.5,3.5,1.0,2.5,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,35.5,22.666666666666668,0.16666666666666666,1.1666666666666667,13.666666666666666,10.166666666666666,23.833333333333332,0.7242817763115311,0.690155208731857
french_ligue_1,2021/2022,Benoît Bastien,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,2.1666666666666665,4.166666666666667,2.0,2.1666666666666665,4.166666666666667,2.0,2.1666666666666665,0.0,0.0,0.0,0.3333333333333333,30.5,22.0,0.3333333333333333,1.3333333333333333,11.5,11.833333333333334,23.333333333333332,0.7687883910094864,0.7246692585080009
french_ligue_1,2021/2022,Benoît Millot,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,1.8571428571428572,2.7142857142857144,4.571428571428571,2.0,2.5714285714285716,4.571428571428571,1.8571428571428572,2.7142857142857144,0.0,0.0,0.0,0.14285714285714285,29.285714285714285,22.0,0.0,0.7142857142857143,11.714285714285714,11.0,22.714285714285715,0.8148613505231153,0.7880044111661758
french_ligue_1,2021/2022,Clément Turpin,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,2.0,2.142857142857143,4.142857142857143,1.7142857142857142,2.4285714285714284,4.0,2.0,2.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,38.42857142857143,25.285714285714285,0.42857142857142855,0.8571428571428571,13.571428571428571,12.571428571428571,26.142857142857142,0.7117558458697454,0.6894588962018473
french_ligue_1,2021/2022,Eric Wattellier,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,1.2857142857142858,2.2857142857142856,3.5714285714285716,1.1428571428571428,2.4285714285714284,3.5714285714285716,1.2857142857142858,2.2857142857142856,0.0,0.0,0.0,0.2857142857142857,35.57142857142857,17.142857142857142,0.2857142857142857,0.7142857142857143,7.857142857142857,10.0,17.857142857142858,0.4983323367447525,0.4782743816273746
french_ligue_1,2021/2022,Florent Batta,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.5,2.3333333333333335,4.833333333333333,1.8333333333333333,3.0,4.5,2.3333333333333335,2.1666666666666665,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,30.166666666666668,24.166666666666668,0.0,1.1666666666666667,12.5,12.833333333333334,25.333333333333332,0.8530202205489562,0.812940855469591
french_ligue_1,2021/2022,François Letexier,0.3333333333333333,0.16666666666666666,0.0,0.5,0.5,2.1666666666666665,3.1666666666666665,5.333333333333333,1.8333333333333333,3.5,5.333333333333333,2.1666666666666665,3.1666666666666665,0.0,0.0,0.0,0.5,32.166666666666664,25.5,0.8333333333333334,0.6666666666666666,11.5,14.666666666666666,26.166666666666668,0.8839943609022557,0.8564943609022557
french_ligue_1,2021/2022,Hakim Ben El Hadj,0.0,0.0,0.0,0.0,0.0,1.8,2.2,4.0,1.2,2.8,4.0,1.8,2.2,0.0,0.0,0.0,0.0,36.0,25.4,0.4,1.4,15.8,11.0,26.8,0.776705105239588,0.741756605463502
french_ligue_1,2021/2022,Jeremie Pignard,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,2.0,2.0,4.0,1.4285714285714286,2.5714285714285716,3.7142857142857144,1.8571428571428572,1.8571428571428572,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,30.428571428571427,21.714285714285715,0.14285714285714285,0.8571428571428571,11.142857142857142,11.428571428571429,22.571428571428573,0.7503092827169182,0.7176583066176663
french_ligue_1,2021/2022,Jeremy Stinat,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,2.0,2.2857142857142856,4.285714285714286,2.2857142857142856,2.0,4.142857142857143,1.8571428571428572,2.2857142857142856,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,34.57142857142857,24.142857142857142,0.2857142857142857,1.5714285714285714,13.0,12.714285714285714,25.714285714285715,0.7643383174974524,0.720722396520212
french_ligue_1,2021/2022,Jerome Brisard,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.7142857142857142,1.4285714285714286,3.142857142857143,1.7142857142857142,1.4285714285714286,3.0,1.7142857142857142,1.2857142857142858,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,37.57142857142857,21.428571428571427,0.5714285714285714,1.1428571428571428,11.428571428571429,11.142857142857142,22.571428571428573,0.6260397726341999,0.5931241502448933
french_ligue_1,2021/2022,Johan Hamel,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.8333333333333333,3.5,1.1666666666666667,2.3333333333333335,3.5,1.6666666666666667,1.8333333333333333,0.0,0.0,0.0,0.0,36.833333333333336,24.833333333333332,0.16666666666666666,0.8333333333333334,13.333333333333334,12.333333333333334,25.666666666666668,0.7251779673350138,0.7010755096352922
french_ligue_1,2021/2022,Luís Godinho,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,21.0,18.0,1.0,1.0,12.0,7.0,19.0,0.9047619047619048,0.8571428571428571
french_ligue_1,2021/2022,Mikael Lesage,0.0,0.125,0.125,0.0,0.125,1.125,1.875,3.0,1.625,1.375,2.875,1.125,1.75,0.125,0.0,0.125,0.25,33.125,20.0,0.5,1.125,11.0,10.125,21.125,0.6658260836385836,0.6333774038461538
french_ligue_1,2021/2022,Pierre Gaillouste,0.0,0.0,0.0,0.0,0.0,2.5,0.8333333333333334,3.3333333333333335,1.1666666666666667,2.1666666666666665,3.1666666666666665,2.3333333333333335,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,39.166666666666664,25.333333333333332,0.16666666666666666,0.8333333333333334,11.0,15.166666666666666,26.166666666666668,0.6890056022408962,0.6669960576823323
french_ligue_1,2021/2022,Romain Lissorgue,0.4,0.2,0.6,0.0,0.6,1.4,1.8,3.2,1.6,1.6,2.8,1.2,1.6,0.4,0.2,0.2,1.0,29.4,20.8,0.4,1.2,11.6,10.4,22.0,0.7524234521394764,0.7122553849125858
french_ligue_1,2021/2022,Ruddy Buquet,0.2,0.0,0.0,0.2,0.2,1.8,2.0,3.8,1.0,2.8,3.8,1.8,2.0,0.0,0.0,0.0,0.2,30.4,15.6,0.2,0.8,8.2,8.2,16.4,0.5621699045774576,0.5332111691671093
french_ligue_1,2021/2022,Stéphanie Frappart,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2.7142857142857144,4.142857142857143,2.0,2.142857142857143,4.142857142857143,1.4285714285714286,2.7142857142857144,0.0,0.0,0.0,0.0,31.714285714285715,21.714285714285715,0.0,1.1428571428571428,11.285714285714286,11.571428571428571,22.857142857142858,0.7292917166866747,0.6934648859543816
french_ligue_1,2021/2022,Thomas Leonard,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,2.142857142857143,2.2857142857142856,4.428571428571429,1.5714285714285714,2.857142857142857,4.285714285714286,2.0,2.2857142857142856,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,33.857142857142854,20.571428571428573,0.42857142857142855,1.2857142857142858,10.857142857142858,11.0,21.857142857142858,0.7073186708763434,0.6632555586400837
french_ligue_1,2021/2022,Willy Delajod,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,3.2857142857142856,5.142857142857143,2.0,3.142857142857143,4.857142857142857,1.7142857142857142,3.142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,30.0,24.0,0.42857142857142855,1.4285714285714286,14.285714285714286,11.142857142857142,25.428571428571427,0.8490961973720594,0.8007527421320526
german_bundesliga,2014/2015,Bastian Dankert,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,2.0,1.6666666666666667,3.6666666666666665,1.0,2.6666666666666665,3.533333333333333,1.8666666666666667,1.6666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,38.733333333333334,27.6,0.3333333333333333,0.7333333333333333,14.733333333333333,13.6,28.333333333333332,0.7789799025618869,0.7610170325516784
german_bundesliga,2014/2015,Christian Dingert,0.0625,0.0,0.0,0.0625,0.0625,2.125,1.875,4.0,0.75,3.25,3.9375,2.0625,1.875,0.0625,0.0625,0.0,0.125,40.9375,29.9375,0.125,1.3125,15.375,15.875,31.25,0.8058817191715967,0.7720812767452955
german_bundesliga,2014/2015,Daniel Siebert,0.0,0.0,0.0,0.0,0.0,1.0,1.875,2.875,1.25,1.625,2.875,1.0,1.875,0.0,0.0,0.0,0.0,38.5,28.75,0.0,0.875,16.625,13.0,29.625,0.7788148082502921,0.7527358468890726
german_bundesliga,2014/2015,Deniz Aytekin,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,1.6153846153846154,2.076923076923077,3.6923076923076925,2.0,1.6923076923076923,3.6153846153846154,1.6153846153846154,2.0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,39.23076923076923,29.76923076923077,0.38461538461538464,1.0,15.846153846153847,14.923076923076923,30.76923076923077,0.8155260787625761,0.7915655349224685
